source,source_split,task_id,context_group
tatqa_dev,dev,cb794a58-89f6-4be2-8722-f7b5c7fc6747,4dddba76-8925-4f79-9d9c-749341fcc978
tatqa_dev,dev,c4182b3b-0762-42ca-a785-b3c61fee3db9,4dddba76-8925-4f79-9d9c-749341fcc978
tatqa_dev,dev,8ff86c1c-f76d-4578-ad6b-2d5b30631762,4dddba76-8925-4f79-9d9c-749341fcc978
tatqa_dev,dev,2d86600b-f6f6-493c-9c36-37e38e351932,4dddba76-8925-4f79-9d9c-749341fcc978
tatqa_dev,dev,b2e2f0c7-6203-4645-82e5-50dde913379c,ce047259-a834-4e5b-aadb-987e10b3c922
tatqa_dev,dev,fec79c70-5cd3-4ad2-b8d7-8cd1288daba0,ce047259-a834-4e5b-aadb-987e10b3c922
tatqa_dev,dev,8453bf02-fffe-42a5-b97b-ba786216f16b,ce047259-a834-4e5b-aadb-987e10b3c922
tatqa_dev,dev,716a0054-4177-43f6-b320-8de375eb3642,ce047259-a834-4e5b-aadb-987e10b3c922
tatqa_dev,dev,4ba37f67-0474-4e5c-8f45-da51a2873072,ce047259-a834-4e5b-aadb-987e10b3c922
tatqa_dev,dev,a1979b5e-e187-44dd-8b43-00542a927918,ce047259-a834-4e5b-aadb-987e10b3c922
tatqa_dev,dev,9793879b-b2ec-4c12-9021-f8456bc8210d,af31958a-184d-4005-9fcb-cfad9912ba8c
tatqa_dev,dev,e533cad8-8912-4956-97a8-a51179fa6a8c,af31958a-184d-4005-9fcb-cfad9912ba8c
tatqa_dev,dev,cb0f4980-ef94-4ec0-aead-2ca8f36cd38a,af31958a-184d-4005-9fcb-cfad9912ba8c
tatqa_dev,dev,a9ecc9dd-8348-43b1-a968-e456e1cd2040,af31958a-184d-4005-9fcb-cfad9912ba8c
tatqa_dev,dev,81360542-e917-43d3-97aa-043e726ffeb6,af31958a-184d-4005-9fcb-cfad9912ba8c
tatqa_dev,dev,3a216553-f87b-4278-ac56-1ff31d94db07,af31958a-184d-4005-9fcb-cfad9912ba8c
tatqa_dev,dev,d1dbf58b-a4be-40f9-b0b1-7c5185d4403e,56506759-74a2-4c23-bb16-263af3227c1c
tatqa_dev,dev,ee06875e-3417-44b8-b0e9-96e8b8e36ff4,56506759-74a2-4c23-bb16-263af3227c1c
tatqa_dev,dev,2d2c69eb-ded0-455a-8ef8-3122421ff731,56506759-74a2-4c23-bb16-263af3227c1c
tatqa_dev,dev,a0052d66-aa9c-47af-936c-07cd16f817ee,56506759-74a2-4c23-bb16-263af3227c1c
tatqa_dev,dev,0fab7389-c8c7-4d84-995c-c2bdf63cb07f,56506759-74a2-4c23-bb16-263af3227c1c
tatqa_dev,dev,bfb033dc-19dc-41cc-9253-aa7e03b61a62,56506759-74a2-4c23-bb16-263af3227c1c
tatqa_dev,dev,764e5559-92f5-4d41-afea-941e0beda820,3789d7da-dc3e-4cd7-b639-d6805211405a
tatqa_dev,dev,f8011fb0-e5d3-464f-85c0-1d6752a8617c,3789d7da-dc3e-4cd7-b639-d6805211405a
tatqa_dev,dev,214a2cb0-5810-4004-9020-33578ea08030,3789d7da-dc3e-4cd7-b639-d6805211405a
tatqa_dev,dev,f2953826-279c-43c2-8096-a4bf7f862b59,3789d7da-dc3e-4cd7-b639-d6805211405a
tatqa_dev,dev,9b6759c8-7813-4657-98ba-9f1e714a6c03,3789d7da-dc3e-4cd7-b639-d6805211405a
tatqa_dev,dev,0d3b0bd9-d68d-4734-af38-b92755c0bc9e,3789d7da-dc3e-4cd7-b639-d6805211405a
tatqa_dev,dev,0541e0e0-e031-4c7f-a415-0d2125f21ede,8dcb30f6-a302-4704-b665-a82ee828a3d6
tatqa_dev,dev,2be00280-79f5-4a5e-ad70-b8d871f9d5b2,8dcb30f6-a302-4704-b665-a82ee828a3d6
tatqa_dev,dev,3ce6bea2-e2d0-47ad-bdef-1db37c3cc6d9,8dcb30f6-a302-4704-b665-a82ee828a3d6
tatqa_dev,dev,58060f0e-fb29-4aaf-b4c7-7e43d16e009d,8dcb30f6-a302-4704-b665-a82ee828a3d6
tatqa_dev,dev,3258cedc-30b4-4048-bf67-9aa0b487e1b3,8dcb30f6-a302-4704-b665-a82ee828a3d6
tatqa_dev,dev,3525bcc2-5684-45a3-9a2e-4b35de25551a,8dcb30f6-a302-4704-b665-a82ee828a3d6
tatqa_dev,dev,ecc7c53a-0da6-4b63-837b-28eace58e38a,82aee0df-7345-4452-afdf-a23a280d64ae
tatqa_dev,dev,0f5bcfe8-682f-4c6d-af77-b98f3c7a99d0,82aee0df-7345-4452-afdf-a23a280d64ae
tatqa_dev,dev,4cee3e03-ed30-4e2c-8718-e65ad795d4e8,82aee0df-7345-4452-afdf-a23a280d64ae
tatqa_dev,dev,749fd08d-6f7c-406a-8f37-15ea39b9dd37,82aee0df-7345-4452-afdf-a23a280d64ae
tatqa_dev,dev,3502f875-f816-4a00-986c-fef9b08c0f96,82aee0df-7345-4452-afdf-a23a280d64ae
tatqa_dev,dev,0cca40eb-3b7e-4ea2-83b0-c6be83190b12,82aee0df-7345-4452-afdf-a23a280d64ae
tatqa_dev,dev,04eb80f3-ec41-40c1-8413-9d70059a85ca,fd7e14ed-efb6-4992-bdc2-b5603d91f126
tatqa_dev,dev,e2799466-1de3-48a7-a951-275dbe48e315,fd7e14ed-efb6-4992-bdc2-b5603d91f126
tatqa_dev,dev,e5156247-2cf5-4242-8c82-0c19d8bb7cc9,fd7e14ed-efb6-4992-bdc2-b5603d91f126
tatqa_dev,dev,d06a5ade-d848-4325-a2a5-8f5ef427d246,fd7e14ed-efb6-4992-bdc2-b5603d91f126
tatqa_dev,dev,87cdfd06-a9ef-48e8-a44e-9addd92a0d0c,fd7e14ed-efb6-4992-bdc2-b5603d91f126
tatqa_dev,dev,8c882f0d-684c-430e-8194-997c565a7258,fd7e14ed-efb6-4992-bdc2-b5603d91f126
tatqa_dev,dev,93c382d0-ff2e-4544-835e-71cf4c23d570,875fa4bd-a56d-4f03-bd52-4ecddf547686
tatqa_dev,dev,016bb970-bbb3-43a1-a56b-898eb9e63ee5,875fa4bd-a56d-4f03-bd52-4ecddf547686
tatqa_dev,dev,3c07907a-cbd7-4d0b-a055-624f19a6d0ff,875fa4bd-a56d-4f03-bd52-4ecddf547686
tatqa_dev,dev,9a11777d-c146-4a13-aaa0-7676223a7849,875fa4bd-a56d-4f03-bd52-4ecddf547686
tatqa_dev,dev,f49252e2-158b-4a79-ac56-d21ea67082a8,875fa4bd-a56d-4f03-bd52-4ecddf547686
tatqa_dev,dev,a58cbfcf-2568-4bd6-ae26-b64656f22dcf,875fa4bd-a56d-4f03-bd52-4ecddf547686
tatqa_dev,dev,20a60e87-1542-41e9-827c-e4c99e40e4f9,e5fc54e8-4656-4277-a0a8-db9a938aca3d
tatqa_dev,dev,de828bb9-42c7-4189-9f5a-ed57c7d5719f,e5fc54e8-4656-4277-a0a8-db9a938aca3d
tatqa_dev,dev,b56ab133-db52-421b-a9f8-afd2efa309a3,e5fc54e8-4656-4277-a0a8-db9a938aca3d
tatqa_dev,dev,d8ef780b-5c02-4c2e-a0c5-b9fd8dba625c,e5fc54e8-4656-4277-a0a8-db9a938aca3d
tatqa_dev,dev,e378f03f-8e13-4020-b4ba-641859e16e25,e5fc54e8-4656-4277-a0a8-db9a938aca3d
tatqa_dev,dev,3b3d21ab-f76f-4ae3-ae00-cecf04e0b499,e5fc54e8-4656-4277-a0a8-db9a938aca3d
tatqa_dev,dev,9e00dcba-b219-4491-bb98-d49ae0ccc8cf,39fda147-0e87-41e1-a4d5-0e71abbadf16
tatqa_dev,dev,8697d0a4-7073-4834-a055-44cccb3db95c,39fda147-0e87-41e1-a4d5-0e71abbadf16
tatqa_dev,dev,6c9d393a-c3d5-496f-a9d1-717fe1878c68,39fda147-0e87-41e1-a4d5-0e71abbadf16
tatqa_dev,dev,b3aa9172-004c-4c77-b543-aab396e02935,39fda147-0e87-41e1-a4d5-0e71abbadf16
tatqa_dev,dev,86ac3307-2dfa-42cd-8d08-609454521c25,39fda147-0e87-41e1-a4d5-0e71abbadf16
tatqa_dev,dev,571c8221-e8b5-4703-91b1-3b4eed52175e,39fda147-0e87-41e1-a4d5-0e71abbadf16
tatqa_dev,dev,fbd46bde-fdbe-4926-b24a-aff8a2487a3d,00addb09-bf31-4240-a351-bc4480a3cecc
tatqa_dev,dev,a2d7d0c0-0939-4563-95db-e93199c38e13,00addb09-bf31-4240-a351-bc4480a3cecc
tatqa_dev,dev,5b290c22-ff6b-405a-aeb7-1277c22c2df4,00addb09-bf31-4240-a351-bc4480a3cecc
tatqa_dev,dev,c91ad938-6ad1-4481-8f6b-43ccd2f69926,00addb09-bf31-4240-a351-bc4480a3cecc
tatqa_dev,dev,3c257d89-4281-43df-998a-f7850b4fda9c,00addb09-bf31-4240-a351-bc4480a3cecc
tatqa_dev,dev,6586d5cf-16c3-444a-b946-f8485a5c2a82,00addb09-bf31-4240-a351-bc4480a3cecc
tatqa_dev,dev,d7ce6b7c-c539-4c63-a2c1-5b8ed24b345b,ec3603ca-033e-4f41-a246-a19866d8f84d
tatqa_dev,dev,8146c032-8aed-4bd6-b771-429be981a19a,ec3603ca-033e-4f41-a246-a19866d8f84d
tatqa_dev,dev,fb4368f6-fcd4-462f-839f-487659f920fe,ec3603ca-033e-4f41-a246-a19866d8f84d
tatqa_dev,dev,d8637395-dbdb-4d49-a48b-ef14e97ebce5,ec3603ca-033e-4f41-a246-a19866d8f84d
tatqa_dev,dev,bdcabe8e-6738-47d3-8412-40e5e9a359d0,ec3603ca-033e-4f41-a246-a19866d8f84d
tatqa_dev,dev,c1529a4c-f974-466d-b9e5-356cb9a7c928,ec3603ca-033e-4f41-a246-a19866d8f84d
tatqa_dev,dev,e28f0c49-4de3-466c-8e44-ac140a74da7d,d4d2731b-3a60-4569-8dc2-005e525c4de8
tatqa_dev,dev,970d43ea-2a5c-40e2-99d8-b8315453ec14,d4d2731b-3a60-4569-8dc2-005e525c4de8
tatqa_dev,dev,119e7429-9e7f-4dae-bca0-d0da8424664d,d4d2731b-3a60-4569-8dc2-005e525c4de8
tatqa_dev,dev,74f778d2-8a07-4b39-92d9-4a3c36af6f50,d4d2731b-3a60-4569-8dc2-005e525c4de8
tatqa_dev,dev,e08bf359-5dc5-4df9-8679-5144747fdb6b,d4d2731b-3a60-4569-8dc2-005e525c4de8
tatqa_dev,dev,efb9abeb-ad8a-4558-9695-6d1054957e1b,d4d2731b-3a60-4569-8dc2-005e525c4de8
tatqa_dev,dev,889488f7-d2a4-4612-b146-a5dd3db8ff2e,79a8ddc2-5848-4471-ad53-c3c70e4ec0c4
tatqa_dev,dev,2e453484-3c53-4073-a29f-56a64364f4d9,79a8ddc2-5848-4471-ad53-c3c70e4ec0c4
tatqa_dev,dev,b8fee38b-98dd-4d84-9382-be27f83c736f,79a8ddc2-5848-4471-ad53-c3c70e4ec0c4
tatqa_dev,dev,342d9ac7-1621-4585-87f8-83b1040555ba,79a8ddc2-5848-4471-ad53-c3c70e4ec0c4
tatqa_dev,dev,446acbfa-24f4-4d12-9d96-2a74ea3896a7,79a8ddc2-5848-4471-ad53-c3c70e4ec0c4
tatqa_dev,dev,b0aa7da1-baa0-4434-ae2d-a81cd7c0ecb3,79a8ddc2-5848-4471-ad53-c3c70e4ec0c4
tatqa_dev,dev,31c10084-aaf6-440d-8e51-4852e0de8b43,b42dd0bb-f4fd-4a6a-b379-2faa5113ffa8
tatqa_dev,dev,9befaec3-a452-4ffa-a862-3c7a4ee7ee74,b42dd0bb-f4fd-4a6a-b379-2faa5113ffa8
tatqa_dev,dev,c860d747-44ed-4530-8bcb-5a5e534da159,b42dd0bb-f4fd-4a6a-b379-2faa5113ffa8
tatqa_dev,dev,c382bfb1-afee-45c2-a611-44d0de58955d,b42dd0bb-f4fd-4a6a-b379-2faa5113ffa8
tatqa_dev,dev,8f5fc436-679e-40ae-8e2c-d142d7c5b0ce,b42dd0bb-f4fd-4a6a-b379-2faa5113ffa8
tatqa_dev,dev,58c7bc4d-e54b-4e0b-8dc4-9b9913e199fa,b42dd0bb-f4fd-4a6a-b379-2faa5113ffa8
tatqa_dev,dev,b457e212-dc71-4258-a508-58f6a36698d0,07157d5d-3285-45d0-9f62-26aa4108e35f
tatqa_dev,dev,81fafa03-6f80-4fdf-b025-4a37d0bd184e,07157d5d-3285-45d0-9f62-26aa4108e35f
tatqa_dev,dev,aedd644e-8d7c-4190-ae48-905956ebcf03,07157d5d-3285-45d0-9f62-26aa4108e35f
tatqa_dev,dev,aa4b7a98-1ec7-4bd8-a258-e928e92c9f75,07157d5d-3285-45d0-9f62-26aa4108e35f
tatqa_dev,dev,fa5d745e-66cd-49cf-ac91-b6916a412c7d,07157d5d-3285-45d0-9f62-26aa4108e35f
tatqa_dev,dev,699b2f87-84df-49a3-a9a1-41e26eed0577,07157d5d-3285-45d0-9f62-26aa4108e35f
tatqa_dev,dev,eb1158c4-41f4-4390-828e-f7f537316b3f,47aef271-dde3-4cf2-9d0e-4c10f66959e9
tatqa_dev,dev,4a58213e-066a-4a7e-becc-e9dc85bda06e,47aef271-dde3-4cf2-9d0e-4c10f66959e9
tatqa_dev,dev,35d7d375-6fb6-4bc0-a323-41735b5ceb3e,47aef271-dde3-4cf2-9d0e-4c10f66959e9
tatqa_dev,dev,805a22a0-bc6b-42e1-98a3-9f665b8b4eec,47aef271-dde3-4cf2-9d0e-4c10f66959e9
tatqa_dev,dev,d9eba295-6903-457d-924d-663e41d20b46,47aef271-dde3-4cf2-9d0e-4c10f66959e9
tatqa_dev,dev,dd31fc40-d055-4356-bcfc-c7348842bf3c,47aef271-dde3-4cf2-9d0e-4c10f66959e9
tatqa_dev,dev,35ad0c46-51d9-4b20-b01e-4d5e66a54000,26d46b77-411e-47aa-b650-5c84ef3e9e21
tatqa_dev,dev,e4a8a42a-15ef-48b4-b08e-a0fd1193da20,26d46b77-411e-47aa-b650-5c84ef3e9e21
tatqa_dev,dev,2c542baf-9bb5-4f75-b1dc-4b79180885f5,26d46b77-411e-47aa-b650-5c84ef3e9e21
tatqa_dev,dev,ca5ace26-609f-4199-b5a0-68ccf25ba98e,26d46b77-411e-47aa-b650-5c84ef3e9e21
tatqa_dev,dev,fe5839ad-4387-4abb-ae4b-9e61feacd97a,26d46b77-411e-47aa-b650-5c84ef3e9e21
tatqa_dev,dev,a1fb1d57-243c-49e0-84ee-43d969cd41b0,26d46b77-411e-47aa-b650-5c84ef3e9e21
tatqa_dev,dev,29924dd8-364c-4c18-8f16-ed85e77992a0,e573a09b-3053-4c6e-9766-3cce1d2c087d
tatqa_dev,dev,8859367b-71c1-4382-9808-9332afecb13d,e573a09b-3053-4c6e-9766-3cce1d2c087d
tatqa_dev,dev,3e85cc0e-a751-4d9c-ba64-060805e07982,e573a09b-3053-4c6e-9766-3cce1d2c087d
tatqa_dev,dev,54dd0e9e-c525-4bea-8bd7-b292e9dd9be3,e573a09b-3053-4c6e-9766-3cce1d2c087d
tatqa_dev,dev,ab7c4466-0cd7-4f3b-8d2a-73bb9abf0053,e573a09b-3053-4c6e-9766-3cce1d2c087d
tatqa_dev,dev,8c6bc2ca-b758-49f8-82e3-c1ede110102b,e573a09b-3053-4c6e-9766-3cce1d2c087d
tatqa_dev,dev,8f4d224e-1784-4209-948d-671997a11b2d,02a7787e-92f9-4a5a-9f95-c4c9ed0f7eff
tatqa_dev,dev,e1c437a2-014a-46cc-b5af-05ff3fc76a31,02a7787e-92f9-4a5a-9f95-c4c9ed0f7eff
tatqa_dev,dev,4b63994e-6645-4dd6-8132-5c6773cf7362,02a7787e-92f9-4a5a-9f95-c4c9ed0f7eff
tatqa_dev,dev,b5ede057-3e98-4851-a1e1-1774c52cd908,02a7787e-92f9-4a5a-9f95-c4c9ed0f7eff
tatqa_dev,dev,7639efef-c768-4631-95b5-382a0fde501d,02a7787e-92f9-4a5a-9f95-c4c9ed0f7eff
tatqa_dev,dev,f86dbe96-d977-4f6f-8846-fe1b44c8e205,02a7787e-92f9-4a5a-9f95-c4c9ed0f7eff
tatqa_dev,dev,a8898341-9048-41fc-ac57-1c21ca35c201,cf49db0f-608a-4ef4-a248-d73c6030df4b
tatqa_dev,dev,e5bc1adc-b9ff-4a72-961d-5bd267e29aff,cf49db0f-608a-4ef4-a248-d73c6030df4b
tatqa_dev,dev,6b289db7-2ee8-48ec-a257-e7e8f9640f1c,cf49db0f-608a-4ef4-a248-d73c6030df4b
tatqa_dev,dev,5a97069f-9b7c-446f-8738-73f534c52fe0,cf49db0f-608a-4ef4-a248-d73c6030df4b
tatqa_dev,dev,005da8e4-571e-4612-9333-6c77d03ed838,cf49db0f-608a-4ef4-a248-d73c6030df4b
tatqa_dev,dev,af4ea6d6-4672-4ddb-8348-047ced2b5572,cf49db0f-608a-4ef4-a248-d73c6030df4b
tatqa_dev,dev,8ee0cd9a-0820-4710-8fb5-52fdf0cf94c3,7d228e82-671c-4b83-aad1-405493c0aa0c
tatqa_dev,dev,1b99bb00-5a16-471c-9d0a-c48075e844ae,7d228e82-671c-4b83-aad1-405493c0aa0c
tatqa_dev,dev,a622beb5-c086-489c-b3c4-081797b0b19f,7d228e82-671c-4b83-aad1-405493c0aa0c
tatqa_dev,dev,d1dec9f8-616f-4c60-9a5d-f31904b85014,7d228e82-671c-4b83-aad1-405493c0aa0c
tatqa_dev,dev,ee74c321-b0e8-44f6-b15a-a4e8511b6183,7d228e82-671c-4b83-aad1-405493c0aa0c
tatqa_dev,dev,d5656a8c-6ef7-4e56-a3d4-8e3dc2bd5bed,7d228e82-671c-4b83-aad1-405493c0aa0c
tatqa_dev,dev,0747c0e5-2b69-414b-a922-ffa20be13aa1,db62468f-cfd5-4b89-b2b0-eb9d1a78a31e
tatqa_dev,dev,f9c0d225-1dba-4771-a043-1f252035db6f,db62468f-cfd5-4b89-b2b0-eb9d1a78a31e
tatqa_dev,dev,1a91e6e8-80e5-4870-a106-90327a839e4a,db62468f-cfd5-4b89-b2b0-eb9d1a78a31e
tatqa_dev,dev,8fb4b76c-b4d9-40e9-8233-28a19d06df41,db62468f-cfd5-4b89-b2b0-eb9d1a78a31e
tatqa_dev,dev,2438c6b7-f88b-46c9-a0d8-4031e6452955,db62468f-cfd5-4b89-b2b0-eb9d1a78a31e
tatqa_dev,dev,524463b6-b8d7-410d-926a-699f7b7cdd99,db62468f-cfd5-4b89-b2b0-eb9d1a78a31e
tatqa_dev,dev,785de52d-7246-4ebc-acfc-eb56aabbf0d6,78b73a25-9328-4177-8f82-0da14f052461
tatqa_dev,dev,e9493771-ab8c-463a-9e85-31efb748bde8,78b73a25-9328-4177-8f82-0da14f052461
tatqa_dev,dev,62f8f0d9-7670-40aa-9a54-86df84c7df25,78b73a25-9328-4177-8f82-0da14f052461
tatqa_dev,dev,4990b27f-a8a6-4683-82f8-c1cf657ba9c1,78b73a25-9328-4177-8f82-0da14f052461
tatqa_dev,dev,066fbf2d-e3e7-4f55-bbe0-a71ddeaa2685,78b73a25-9328-4177-8f82-0da14f052461
tatqa_dev,dev,0f6a8eaa-3e1e-4c91-b175-22bcef454b35,78b73a25-9328-4177-8f82-0da14f052461
tatqa_dev,dev,ffe3120d-36d9-4a7d-a202-73d731944726,a190aaec-d9e9-4555-a64b-e833f1db0843
tatqa_dev,dev,91f1a159-9a51-4a8d-ab24-a4b9a00d5c33,a190aaec-d9e9-4555-a64b-e833f1db0843
tatqa_dev,dev,c4399b78-eca0-48d0-b479-6b7d3c6662cf,a190aaec-d9e9-4555-a64b-e833f1db0843
tatqa_dev,dev,078e34fa-b33a-43fe-afd3-d39b4cbd6a6b,a190aaec-d9e9-4555-a64b-e833f1db0843
tatqa_dev,dev,85bc877a-ecc1-4d1a-9e45-6ddb6d0a4dc3,a190aaec-d9e9-4555-a64b-e833f1db0843
tatqa_dev,dev,37a06d19-6aec-40a6-862a-fa7629b64208,a190aaec-d9e9-4555-a64b-e833f1db0843
tatqa_dev,dev,a4e02fba-5fe2-440b-ae68-2cb050e887ab,5e60c056-5073-441d-8525-7f834deb5c64
tatqa_dev,dev,4ea525e9-17e5-4dc6-ac40-71dd873445ed,5e60c056-5073-441d-8525-7f834deb5c64
tatqa_dev,dev,253e2176-f0ba-4cec-820c-adaad47b8217,5e60c056-5073-441d-8525-7f834deb5c64
tatqa_dev,dev,e10133f7-0579-4a1d-b41c-c12210fc7559,5e60c056-5073-441d-8525-7f834deb5c64
tatqa_dev,dev,dbe29d15-d27a-430b-87ab-219b7b2c3cca,5e60c056-5073-441d-8525-7f834deb5c64
tatqa_dev,dev,34e0adca-febe-4862-a4db-8581df95e44b,5e60c056-5073-441d-8525-7f834deb5c64
tatqa_dev,dev,bbb9ab37-568a-4bab-9b95-cb3c43c5baa1,b6fa85a0-a203-4ed3-8c4d-6c1b5a8b08c1
tatqa_dev,dev,1e8ae4d8-dae9-450b-bd94-b8fd42fdba23,b6fa85a0-a203-4ed3-8c4d-6c1b5a8b08c1
tatqa_dev,dev,e55e41d5-e383-45b1-ae23-300683714307,b6fa85a0-a203-4ed3-8c4d-6c1b5a8b08c1
tatqa_dev,dev,ef93f805-b103-4424-b30f-ba194d27102e,b6fa85a0-a203-4ed3-8c4d-6c1b5a8b08c1
tatqa_dev,dev,7cbff88c-a7d9-437d-b38a-4174a7103c63,b6fa85a0-a203-4ed3-8c4d-6c1b5a8b08c1
tatqa_dev,dev,bc020812-e1de-4ac4-8820-6ed2cce998c5,b6fa85a0-a203-4ed3-8c4d-6c1b5a8b08c1
tatqa_dev,dev,657a527d-01ff-4fac-9c40-ca3003f9a02e,577a9bb6-6158-41aa-b2ec-1a3dd5cdfa06
tatqa_dev,dev,e83eb382-8267-4a3e-b208-d095d8d418a6,577a9bb6-6158-41aa-b2ec-1a3dd5cdfa06
tatqa_dev,dev,beea0c49-8821-480b-8804-4b31ded4b66e,577a9bb6-6158-41aa-b2ec-1a3dd5cdfa06
tatqa_dev,dev,d15e8080-5504-4eee-8571-ea83294e51c0,577a9bb6-6158-41aa-b2ec-1a3dd5cdfa06
tatqa_dev,dev,e57bd508-2bc7-4aac-892e-f166e350b4f5,577a9bb6-6158-41aa-b2ec-1a3dd5cdfa06
tatqa_dev,dev,5e0c424d-aecf-4148-9e91-2d4d8d3592a8,577a9bb6-6158-41aa-b2ec-1a3dd5cdfa06
tatqa_dev,dev,c4a0f2ab-d7d0-448a-b5f7-85310e5e3427,b89656a2-196d-42d3-98bf-f58d51aedbb4
tatqa_dev,dev,bada4e72-a9a8-4c01-9b6b-0f1d760a1fca,b89656a2-196d-42d3-98bf-f58d51aedbb4
tatqa_dev,dev,a2209be1-7953-49e1-b639-aa1ddcc9c398,b89656a2-196d-42d3-98bf-f58d51aedbb4
tatqa_dev,dev,c9cc2ebc-b50b-4b6f-93cf-76496f3374a4,b89656a2-196d-42d3-98bf-f58d51aedbb4
tatqa_dev,dev,20d16975-ac9e-410f-90d6-96569f61f587,b89656a2-196d-42d3-98bf-f58d51aedbb4
tatqa_dev,dev,03f232b9-a78e-42d0-b555-c801eaac577d,b89656a2-196d-42d3-98bf-f58d51aedbb4
tatqa_dev,dev,e03ec618-ea4c-48c7-b887-e1b8e2742808,aea0cfae-19e9-4aec-a577-de0230696ce0
tatqa_dev,dev,dfa78d9d-1866-426f-a101-fdfb5597249e,aea0cfae-19e9-4aec-a577-de0230696ce0
tatqa_dev,dev,baa84e77-dc54-4ef2-9483-75932fa41161,aea0cfae-19e9-4aec-a577-de0230696ce0
tatqa_dev,dev,7d7ab67b-5f4f-44c9-83e7-a1e35831ae7f,aea0cfae-19e9-4aec-a577-de0230696ce0
tatqa_dev,dev,c72f2f6d-3d88-406d-a482-0736ae4846b0,aea0cfae-19e9-4aec-a577-de0230696ce0
tatqa_dev,dev,634122ee-5fb5-4e38-a552-5673e23987cf,aea0cfae-19e9-4aec-a577-de0230696ce0
tatqa_dev,dev,735866f2-3a3c-4b2d-822a-4a9314138469,1fc1784c-38a0-49a2-a985-8c8a479f5f66
tatqa_dev,dev,92245c0e-817d-4c23-9f75-e247eb9ec1b1,1fc1784c-38a0-49a2-a985-8c8a479f5f66
tatqa_dev,dev,f036c54e-3e90-4740-bf34-bf175c9c7a4a,1fc1784c-38a0-49a2-a985-8c8a479f5f66
tatqa_dev,dev,15cd82e8-7fe9-4529-a44f-eca0ce5137fb,1fc1784c-38a0-49a2-a985-8c8a479f5f66
tatqa_dev,dev,8f75bf3a-849c-4979-b82a-b53dbcf42509,1fc1784c-38a0-49a2-a985-8c8a479f5f66
tatqa_dev,dev,b99d3748-44ec-44e8-9de7-12567ccbd479,1fc1784c-38a0-49a2-a985-8c8a479f5f66
tatqa_dev,dev,9e6b0eeb-e33c-454f-92fe-8ac2bbec81f4,37fc1d68-ab05-4913-8fe6-4cbaafdc39cf
tatqa_dev,dev,bf146b6a-47c4-41d8-9238-217c9d514785,37fc1d68-ab05-4913-8fe6-4cbaafdc39cf
tatqa_dev,dev,26b8233e-d9c5-4f99-97d7-637081790f3e,37fc1d68-ab05-4913-8fe6-4cbaafdc39cf
tatqa_dev,dev,ec360d0b-1c10-4889-b8a6-a5a2e57e6810,37fc1d68-ab05-4913-8fe6-4cbaafdc39cf
tatqa_dev,dev,ff71e762-7a3d-4b9e-aa75-3ab148d8154c,37fc1d68-ab05-4913-8fe6-4cbaafdc39cf
tatqa_dev,dev,8cf06f37-dccd-4b16-8f75-5359a9a55d93,37fc1d68-ab05-4913-8fe6-4cbaafdc39cf
tatqa_dev,dev,26c8f65c-7246-42e5-b2aa-e9070c8d5d6b,2e0e3d40-9bb4-4c64-9f0b-32197d205e4b
tatqa_dev,dev,659e3bb7-d175-4125-91a0-76056b63ae4b,2e0e3d40-9bb4-4c64-9f0b-32197d205e4b
tatqa_dev,dev,6a84c519-8f4b-4f03-a94b-0f234d16b438,2e0e3d40-9bb4-4c64-9f0b-32197d205e4b
tatqa_dev,dev,206dac28-1ba0-4741-97b2-5ab02b343456,2e0e3d40-9bb4-4c64-9f0b-32197d205e4b
tatqa_dev,dev,9406b211-17a1-4a97-a646-a57170b7e270,2e0e3d40-9bb4-4c64-9f0b-32197d205e4b
tatqa_dev,dev,0388b022-13e2-4eac-93b3-f6ded1b9fb67,2e0e3d40-9bb4-4c64-9f0b-32197d205e4b
tatqa_dev,dev,d73b66dd-dec4-4a33-8a98-6ec042c45819,80e4cf21-5ead-4d13-98e7-0d57b30f8617
tatqa_dev,dev,f2b52562-f712-4702-8700-e358153ec402,80e4cf21-5ead-4d13-98e7-0d57b30f8617
tatqa_dev,dev,bbcbc3a8-ebe2-4f89-84e6-6f07e3c82e3c,80e4cf21-5ead-4d13-98e7-0d57b30f8617
tatqa_dev,dev,37c1f8e3-ea65-4d95-95bc-91356c8e6ffc,80e4cf21-5ead-4d13-98e7-0d57b30f8617
tatqa_dev,dev,33c65458-8b70-4e9a-8127-67465d67790b,80e4cf21-5ead-4d13-98e7-0d57b30f8617
tatqa_dev,dev,e4deb430-6bd6-4505-a2cc-facbd0d502bf,80e4cf21-5ead-4d13-98e7-0d57b30f8617
tatqa_dev,dev,df12359b-c35a-4c26-bfbf-a8c05f063be9,75ab135a-beab-4a3e-ae96-356cd0dd0b59
tatqa_dev,dev,beabd8a7-9ed5-4121-8415-6198bb1d642f,75ab135a-beab-4a3e-ae96-356cd0dd0b59
tatqa_dev,dev,beb03e49-dbdc-4214-937b-b7bd81ac2211,75ab135a-beab-4a3e-ae96-356cd0dd0b59
tatqa_dev,dev,f643ad35-bc11-41f6-9318-1189afdab332,75ab135a-beab-4a3e-ae96-356cd0dd0b59
tatqa_dev,dev,92e96014-5a0f-47c4-9acf-33d5e73e9f99,75ab135a-beab-4a3e-ae96-356cd0dd0b59
